CountryName,CountryCode,CountUnit,Issue,Outcome,VALUE,logdate
Ireland,IE,requests,public_figure,undefined,0,2014-11-22
Ireland,IE,requests,serious_crime,undefined,1,2014-11-22
Iceland,IS,urls,cp,undefined,0,2014-11-22
Iceland,IS,urls,political,undefined,0,2014-11-22
Iceland,IS,urls,private_personal_info,undefined,0,2014-11-22
Iceland,IS,urls,public_figure,undefined,0,2014-11-22
Iceland,IS,urls,serious_crime,undefined,0,2014-11-22
Iceland,IS,requests,cp,undefined,0,2014-11-22
Iceland,IS,requests,political,undefined,0,2014-11-22
Iceland,IS,requests,private_personal_info,undefined,0,2014-11-22
Iceland,IS,requests,public_figure,undefined,0,2014-11-22
Iceland,IS,requests,serious_crime,undefined,0,2014-11-22
Italy,IT,urls,cp,undefined,0,2014-11-22
Italy,IT,urls,political,undefined,4,2014-11-22
Italy,IT,urls,private_personal_info,undefined,518,2014-11-22
Italy,IT,urls,public_figure,undefined,2,2014-11-22
Italy,IT,urls,serious_crime,undefined,32,2014-11-22
Italy,IT,requests,cp,undefined,0,2014-11-22
Italy,IT,requests,political,undefined,0,2014-11-22
Italy,IT,requests,private_personal_info,undefined,51,2014-11-22
Italy,IT,requests,public_figure,undefined,1,2014-11-22
Italy,IT,requests,serious_crime,undefined,3,2014-11-22
Liechtenstein,LI,urls,cp,undefined,0,2014-11-22
Liechtenstein,LI,urls,political,undefined,0,2014-11-22
Liechtenstein,LI,urls,private_personal_info,undefined,0,2014-11-22
Liechtenstein,LI,urls,public_figure,undefined,0,2014-11-22
Liechtenstein,LI,urls,serious_crime,undefined,0,2014-11-22
Liechtenstein,LI,requests,cp,undefined,0,2014-11-22
Liechtenstein,LI,requests,political,undefined,0,2014-11-22
Liechtenstein,LI,requests,private_personal_info,undefined,0,2014-11-22
Liechtenstein,LI,requests,public_figure,undefined,0,2014-11-22
Liechtenstein,LI,requests,serious_crime,undefined,0,2014-11-22
Lithuania,LT,urls,cp,undefined,0,2014-11-22
Lithuania,LT,urls,political,undefined,0,2014-11-22
Lithuania,LT,urls,private_personal_info,undefined,20,2014-11-22
Lithuania,LT,urls,public_figure,undefined,0,2014-11-22
Lithuania,LT,urls,serious_crime,undefined,0,2014-11-22
Lithuania,LT,requests,cp,undefined,0,2014-11-22
Lithuania,LT,requests,political,undefined,0,2014-11-22
Lithuania,LT,requests,private_personal_info,undefined,0,2014-11-22
Lithuania,LT,requests,public_figure,undefined,0,2014-11-22
Lithuania,LT,requests,serious_crime,undefined,0,2014-11-22
Luxembourg,LU,urls,cp,undefined,0,2014-11-22
Luxembourg,LU,urls,political,undefined,0,2014-11-22
Luxembourg,LU,urls,private_personal_info,undefined,9,2014-11-22
Luxembourg,LU,urls,public_figure,undefined,0,2014-11-22
Luxembourg,LU,urls,serious_crime,undefined,0,2014-11-22
Luxembourg,LU,requests,cp,undefined,0,2014-11-22
Luxembourg,LU,requests,political,undefined,0,2014-11-22
Luxembourg,LU,requests,private_personal_info,undefined,1,2014-11-22
Luxembourg,LU,requests,public_figure,undefined,0,2014-11-22
Luxembourg,LU,requests,serious_crime,undefined,0,2014-11-22
Latvia,LV,urls,cp,undefined,0,2014-11-22
Latvia,LV,urls,political,undefined,0,2014-11-22
Latvia,LV,urls,private_personal_info,undefined,10,2014-11-22
Latvia,LV,urls,public_figure,undefined,0,2014-11-22
Latvia,LV,urls,serious_crime,undefined,0,2014-11-22
Latvia,LV,requests,cp,undefined,0,2014-11-22
Latvia,LV,requests,political,undefined,0,2014-11-22
Latvia,LV,requests,private_personal_info,undefined,2,2014-11-22
Latvia,LV,requests,public_figure,undefined,0,2014-11-22
Latvia,LV,requests,serious_crime,undefined,0,2014-11-22
Malta,MT,urls,cp,undefined,0,2014-11-22
Malta,MT,urls,political,undefined,0,2014-11-22
Malta,MT,urls,private_personal_info,undefined,1,2014-11-22
Malta,MT,urls,public_figure,undefined,0,2014-11-22
Malta,MT,urls,serious_crime,undefined,0,2014-11-22
Malta,MT,requests,cp,undefined,0,2014-11-22
Malta,MT,requests,political,undefined,0,2014-11-22
Malta,MT,requests,private_personal_info,undefined,0,2014-11-22
Malta,MT,requests,public_figure,undefined,0,2014-11-22
Malta,MT,requests,serious_crime,undefined,0,2014-11-22
Netherlands,NL,urls,cp,undefined,0,2014-11-22
Netherlands,NL,urls,political,undefined,1,2014-11-22
Netherlands,NL,urls,private_personal_info,undefined,277,2014-11-22
Netherlands,NL,urls,public_figure,undefined,1,2014-11-22
Netherlands,NL,urls,serious_crime,undefined,9,2014-11-22
Netherlands,NL,requests,cp,undefined,0,2014-11-22
Netherlands,NL,requests,political,undefined,0,2014-11-22
Netherlands,NL,requests,private_personal_info,undefined,12,2014-11-22
Netherlands,NL,requests,public_figure,undefined,0,2014-11-22
Netherlands,NL,requests,serious_crime,undefined,0,2014-11-22
Norway,NO,urls,cp,undefined,0,2014-11-22
Norway,NO,urls,political,undefined,0,2014-11-22
Norway,NO,urls,private_personal_info,undefined,27,2014-11-22
Norway,NO,urls,public_figure,undefined,2,2014-11-22
Norway,NO,urls,serious_crime,undefined,0,2014-11-22
Norway,NO,requests,cp,undefined,0,2014-11-22
Norway,NO,requests,political,undefined,0,2014-11-22
Norway,NO,requests,private_personal_info,undefined,1,2014-11-22
Norway,NO,requests,public_figure,undefined,0,2014-11-22
Norway,NO,requests,serious_crime,undefined,0,2014-11-22
Poland,PL,urls,cp,undefined,6,2014-11-22
Poland,PL,urls,political,undefined,0,2014-11-22
Poland,PL,urls,private_personal_info,undefined,134,2014-11-22
Poland,PL,urls,public_figure,undefined,0,2014-11-22
Poland,PL,urls,serious_crime,undefined,0,2014-11-22
Poland,PL,requests,cp,undefined,0,2014-11-22
Poland,PL,requests,political,undefined,0,2014-11-22
Poland,PL,requests,private_personal_info,undefined,8,2014-11-22
Poland,PL,requests,public_figure,undefined,0,2014-11-22
Poland,PL,requests,serious_crime,undefined,0,2014-11-22
Portugal,PT,urls,cp,undefined,0,2014-11-22
Portugal,PT,urls,political,undefined,0,2014-11-22
Portugal,PT,urls,private_personal_info,undefined,31,2014-11-22
Portugal,PT,urls,public_figure,undefined,0,2014-11-22
Portugal,PT,urls,serious_crime,undefined,0,2014-11-22
Portugal,PT,requests,cp,undefined,0,2014-11-22
Portugal,PT,requests,political,undefined,0,2014-11-22
Portugal,PT,requests,private_personal_info,undefined,2,2014-11-22
Portugal,PT,requests,public_figure,undefined,0,2014-11-22
Portugal,PT,requests,serious_crime,undefined,0,2014-11-22
Romania,RO,urls,cp,undefined,0,2014-11-22
Romania,RO,urls,political,undefined,3,2014-11-22
Romania,RO,urls,private_personal_info,undefined,178,2014-11-22
Romania,RO,urls,public_figure,undefined,11,2014-11-22
Romania,RO,urls,serious_crime,undefined,0,2014-11-22
Romania,RO,requests,cp,undefined,0,2014-11-22
Romania,RO,requests,political,undefined,1,2014-11-22
Romania,RO,requests,private_personal_info,undefined,34,2014-11-22
Romania,RO,requests,public_figure,undefined,0,2014-11-22
Romania,RO,requests,serious_crime,undefined,0,2014-11-22
Sweden,SE,urls,cp,undefined,0,2014-11-22
Sweden,SE,urls,political,undefined,0,2014-11-22
Sweden,SE,urls,private_personal_info,undefined,70,2014-11-22
Sweden,SE,urls,public_figure,undefined,0,2014-11-22
Sweden,SE,urls,serious_crime,undefined,0,2014-11-22
Sweden,SE,requests,cp,undefined,0,2014-11-22
Sweden,SE,requests,political,undefined,0,2014-11-22
Sweden,SE,requests,private_personal_info,undefined,8,2014-11-22
Sweden,SE,requests,public_figure,undefined,0,2014-11-22
Sweden,SE,requests,serious_crime,undefined,0,2014-11-22
Slovenia,SI,urls,cp,undefined,0,2014-11-22
Slovenia,SI,urls,political,undefined,0,2014-11-22
Slovenia,SI,urls,private_personal_info,undefined,21,2014-11-22
Slovenia,SI,urls,public_figure,undefined,0,2014-11-22
Slovenia,SI,urls,serious_crime,undefined,0,2014-11-22
Slovenia,SI,requests,cp,undefined,0,2014-11-22
Slovenia,SI,requests,political,undefined,0,2014-11-22
Slovenia,SI,requests,private_personal_info,undefined,1,2014-11-22
Slovenia,SI,requests,public_figure,undefined,0,2014-11-22
Slovenia,SI,requests,serious_crime,undefined,0,2014-11-22
Slovakia,SK,urls,cp,undefined,0,2014-11-22
Slovakia,SK,urls,political,undefined,0,2014-11-22
Slovakia,SK,urls,private_personal_info,undefined,33,2014-11-22
Slovakia,SK,urls,public_figure,undefined,0,2014-11-22
Slovakia,SK,urls,serious_crime,undefined,0,2014-11-22
Slovakia,SK,requests,cp,undefined,0,2014-11-22
Slovakia,SK,requests,political,undefined,0,2014-11-22
Slovakia,SK,requests,private_personal_info,undefined,2,2014-11-22
Slovakia,SK,requests,public_figure,undefined,0,2014-11-22
Slovakia,SK,requests,serious_crime,undefined,0,2014-11-22
Austria,AT,requests,cp,need_more_info,1,2014-11-23
Austria,AT,requests,cp,pending,0,2014-11-23
Austria,AT,requests,cp,complied,1,2014-11-23
Austria,AT,requests,cp,rejected,2,2014-11-23
Austria,AT,requests,political,need_more_info,7,2014-11-23
Austria,AT,requests,political,pending,1,2014-11-23
Austria,AT,requests,political,complied,4,2014-11-23
Austria,AT,requests,political,rejected,18,2014-11-23
Austria,AT,requests,public_figure,need_more_info,2,2014-11-23
Austria,AT,requests,public_figure,pending,2,2014-11-23
Austria,AT,requests,public_figure,complied,10,2014-11-23
Austria,AT,requests,public_figure,rejected,21,2014-11-23
Austria,AT,requests,private_personal_info,need_more_info,373,2014-11-23
Austria,AT,requests,private_personal_info,pending,57,2014-11-23
Austria,AT,requests,private_personal_info,complied,1498,2014-11-23
Austria,AT,requests,private_personal_info,rejected,845,2014-11-23
Austria,AT,requests,serious_crime,need_more_info,3,2014-11-23
Austria,AT,requests,serious_crime,pending,1,2014-11-23
Austria,AT,requests,serious_crime,complied,0,2014-11-23
Austria,AT,requests,serious_crime,rejected,3,2014-11-23
Austria,AT,urls,cp,need_more_info,2,2014-11-23
Austria,AT,urls,cp,pending,0,2014-11-23
Austria,AT,urls,cp,complied,1,2014-11-23
Austria,AT,urls,cp,rejected,18,2014-11-23
Austria,AT,urls,political,need_more_info,17,2014-11-23
Austria,AT,urls,political,pending,10,2014-11-23
Austria,AT,urls,political,complied,9,2014-11-23
Austria,AT,urls,political,rejected,96,2014-11-23
Austria,AT,urls,public_figure,need_more_info,13,2014-11-23
Austria,AT,urls,public_figure,pending,2,2014-11-23
Austria,AT,urls,public_figure,complied,32,2014-11-23
Austria,AT,urls,public_figure,rejected,153,2014-11-23
Austria,AT,urls,private_personal_info,need_more_info,1489,2014-11-23
Austria,AT,urls,private_personal_info,pending,265,2014-11-23
Austria,AT,urls,private_personal_info,complied,5249,2014-11-23
Austria,AT,urls,private_personal_info,rejected,4494,2014-11-23
Austria,AT,urls,serious_crime,need_more_info,22,2014-11-23
Austria,AT,urls,serious_crime,pending,2,2014-11-23
Austria,AT,urls,serious_crime,complied,0,2014-11-23
Austria,AT,urls,serious_crime,rejected,46,2014-11-23
Belgium,BE,requests,cp,need_more_info,4,2014-11-23
Belgium,BE,requests,cp,pending,5,2014-11-23
Belgium,BE,requests,cp,complied,5,2014-11-23
Belgium,BE,requests,cp,rejected,18,2014-11-23
Belgium,BE,requests,political,need_more_info,5,2014-11-23
Belgium,BE,requests,political,pending,0,2014-11-23
Belgium,BE,requests,political,complied,13,2014-11-23
Belgium,BE,requests,political,rejected,27,2014-11-23
Belgium,BE,requests,public_figure,need_more_info,4,2014-11-23
Belgium,BE,requests,public_figure,pending,1,2014-11-23
Belgium,BE,requests,public_figure,complied,10,2014-11-23
Belgium,BE,requests,public_figure,rejected,29,2014-11-23
Belgium,BE,requests,private_personal_info,need_more_info,659,2014-11-23
Belgium,BE,requests,private_personal_info,pending,52,2014-11-23
Belgium,BE,requests,private_personal_info,complied,2444,2014-11-23
Belgium,BE,requests,private_personal_info,rejected,1552,2014-11-23
Belgium,BE,requests,serious_crime,need_more_info,10,2014-11-23
Belgium,BE,requests,serious_crime,pending,0,2014-11-23
Belgium,BE,requests,serious_crime,complied,13,2014-11-23
Belgium,BE,requests,serious_crime,rejected,61,2014-11-23
Belgium,BE,urls,cp,need_more_info,4,2014-11-23
Belgium,BE,urls,cp,pending,11,2014-11-23
Belgium,BE,urls,cp,complied,24,2014-11-23
Belgium,BE,urls,cp,rejected,72,2014-11-23
Belgium,BE,urls,political,need_more_info,9,2014-11-23
Belgium,BE,urls,political,pending,0,2014-11-23
Belgium,BE,urls,political,complied,34,2014-11-23
Belgium,BE,urls,political,rejected,146,2014-11-23
Belgium,BE,urls,public_figure,need_more_info,5,2014-11-23
Belgium,BE,urls,public_figure,pending,2,2014-11-23
Belgium,BE,urls,public_figure,complied,30,2014-11-23
Belgium,BE,urls,public_figure,rejected,205,2014-11-23
Belgium,BE,urls,private_personal_info,need_more_info,2326,2014-11-23
Belgium,BE,urls,private_personal_info,pending,203,2014-11-23
Belgium,BE,urls,private_personal_info,complied,6993,2014-11-23
Belgium,BE,urls,private_personal_info,rejected,7768,2014-11-23
Belgium,BE,urls,serious_crime,need_more_info,27,2014-11-23
Belgium,BE,urls,serious_crime,pending,0,2014-11-23
Belgium,BE,urls,serious_crime,complied,21,2014-11-23
Belgium,BE,urls,serious_crime,rejected,223,2014-11-23
Bulgaria,BG,requests,cp,need_more_info,1,2014-11-23
Bulgaria,BG,requests,cp,pending,0,2014-11-23
Bulgaria,BG,requests,cp,complied,0,2014-11-23
Bulgaria,BG,requests,cp,rejected,3,2014-11-23
Bulgaria,BG,requests,political,need_more_info,4,2014-11-23
Bulgaria,BG,requests,political,pending,0,2014-11-23
Bulgaria,BG,requests,political,complied,4,2014-11-23
Bulgaria,BG,requests,political,rejected,6,2014-11-23
Bulgaria,BG,requests,public_figure,need_more_info,1,2014-11-23
Bulgaria,BG,requests,public_figure,pending,1,2014-11-23
Bulgaria,BG,requests,public_figure,complied,3,2014-11-23
Bulgaria,BG,requests,public_figure,rejected,7,2014-11-23
Bulgaria,BG,requests,private_personal_info,need_more_info,81,2014-11-23
Bulgaria,BG,requests,private_personal_info,pending,7,2014-11-23
Bulgaria,BG,requests,private_personal_info,complied,133,2014-11-23
Bulgaria,BG,requests,private_personal_info,rejected,217,2014-11-23
Bulgaria,BG,requests,serious_crime,need_more_info,0,2014-11-23
Bulgaria,BG,requests,serious_crime,pending,0,2014-11-23
Bulgaria,BG,requests,serious_crime,complied,1,2014-11-23
Bulgaria,BG,requests,serious_crime,rejected,3,2014-11-23
Bulgaria,BG,urls,cp,need_more_info,9,2014-11-23
Bulgaria,BG,urls,cp,pending,0,2014-11-23
Bulgaria,BG,urls,cp,complied,0,2014-11-23
Bulgaria,BG,urls,cp,rejected,39,2014-11-23
Bulgaria,BG,urls,political,need_more_info,9,2014-11-23
Bulgaria,BG,urls,political,pending,0,2014-11-23
Bulgaria,BG,urls,political,complied,20,2014-11-23
Bulgaria,BG,urls,political,rejected,139,2014-11-23
Bulgaria,BG,urls,public_figure,need_more_info,4,2014-11-23
Bulgaria,BG,urls,public_figure,pending,5,2014-11-23
Bulgaria,BG,urls,public_figure,complied,23,2014-11-23
Bulgaria,BG,urls,public_figure,rejected,97,2014-11-23
Bulgaria,BG,urls,private_personal_info,need_more_info,314,2014-11-23
Bulgaria,BG,urls,private_personal_info,pending,24,2014-11-23
Bulgaria,BG,urls,private_personal_info,complied,379,2014-11-23
Bulgaria,BG,urls,private_personal_info,rejected,939,2014-11-23
Bulgaria,BG,urls,serious_crime,need_more_info,0,2014-11-23
Bulgaria,BG,urls,serious_crime,pending,0,2014-11-23
Bulgaria,BG,urls,serious_crime,complied,1,2014-11-23
Bulgaria,BG,urls,serious_crime,rejected,28,2014-11-23
Switzerland,CH,requests,cp,need_more_info,3,2014-11-23
Switzerland,CH,requests,cp,pending,0,2014-11-23
Switzerland,CH,requests,cp,complied,22,2014-11-23
Switzerland,CH,requests,cp,rejected,9,2014-11-23
Switzerland,CH,requests,political,need_more_info,3,2014-11-23
Switzerland,CH,requests,political,pending,0,2014-11-23
Switzerland,CH,requests,political,complied,6,2014-11-23
Switzerland,CH,requests,political,rejected,22,2014-11-23
Switzerland,CH,requests,public_figure,need_more_info,8,2014-11-23
Switzerland,CH,requests,public_figure,pending,1,2014-11-23
Switzerland,CH,requests,public_figure,complied,18,2014-11-23
Switzerland,CH,requests,public_figure,rejected,109,2014-11-23
Switzerland,CH,requests,private_personal_info,need_more_info,506,2014-11-23
Switzerland,CH,requests,private_personal_info,pending,109,2014-11-23
Switzerland,CH,requests,private_personal_info,complied,2022,2014-11-23
Switzerland,CH,requests,private_personal_info,rejected,1248,2014-11-23
Switzerland,CH,requests,serious_crime,need_more_info,4,2014-11-23
Switzerland,CH,requests,serious_crime,pending,2,2014-11-23
Switzerland,CH,requests,serious_crime,complied,6,2014-11-23
Switzerland,CH,requests,serious_crime,rejected,29,2014-11-23
Switzerland,CH,urls,cp,need_more_info,3,2014-11-23
Switzerland,CH,urls,cp,pending,0,2014-11-23
Switzerland,CH,urls,cp,complied,22,2014-11-23
Switzerland,CH,urls,cp,rejected,15,2014-11-23
Switzerland,CH,urls,political,need_more_info,3,2014-11-23
Switzerland,CH,urls,political,pending,0,2014-11-23
Switzerland,CH,urls,political,complied,112,2014-11-23
Switzerland,CH,urls,political,rejected,256,2014-11-23
Switzerland,CH,urls,public_figure,need_more_info,31,2014-11-23
Switzerland,CH,urls,public_figure,pending,1,2014-11-23
Switzerland,CH,urls,public_figure,complied,47,2014-11-23
Switzerland,CH,urls,public_figure,rejected,909,2014-11-23
Switzerland,CH,urls,private_personal_info,need_more_info,1691,2014-11-23
Switzerland,CH,urls,private_personal_info,pending,242,2014-11-23
Switzerland,CH,urls,private_personal_info,complied,5650,2014-11-23
Switzerland,CH,urls,private_personal_info,rejected,5623,2014-11-23
Switzerland,CH,urls,serious_crime,need_more_info,8,2014-11-23
Switzerland,CH,urls,serious_crime,pending,18,2014-11-23
Switzerland,CH,urls,serious_crime,complied,9,2014-11-23
Switzerland,CH,urls,serious_crime,rejected,104,2014-11-23
Cyprus,CY,requests,cp,need_more_info,0,2014-11-23
Cyprus,CY,requests,cp,pending,0,2014-11-23
Cyprus,CY,requests,cp,complied,0,2014-11-23
Cyprus,CY,requests,cp,rejected,0,2014-11-23
Cyprus,CY,requests,political,need_more_info,0,2014-11-23
Cyprus,CY,requests,political,pending,0,2014-11-23
Cyprus,CY,requests,political,complied,0,2014-11-23
Cyprus,CY,requests,political,rejected,2,2014-11-23
Cyprus,CY,requests,public_figure,need_more_info,0,2014-11-23
Cyprus,CY,requests,public_figure,pending,0,2014-11-23
Cyprus,CY,requests,public_figure,complied,0,2014-11-23
Cyprus,CY,requests,public_figure,rejected,0,2014-11-23
Cyprus,CY,requests,private_personal_info,need_more_info,25,2014-11-23
Cyprus,CY,requests,private_personal_info,pending,5,2014-11-23
Cyprus,CY,requests,private_personal_info,complied,51,2014-11-23
Cyprus,CY,requests,private_personal_info,rejected,35,2014-11-23
Cyprus,CY,requests,serious_crime,need_more_info,0,2014-11-23
Cyprus,CY,requests,serious_crime,pending,0,2014-11-23
Cyprus,CY,requests,serious_crime,complied,0,2014-11-23
Cyprus,CY,requests,serious_crime,rejected,0,2014-11-23
Cyprus,CY,urls,cp,need_more_info,0,2014-11-23
Cyprus,CY,urls,cp,pending,0,2014-11-23
Cyprus,CY,urls,cp,complied,0,2014-11-23
Cyprus,CY,urls,cp,rejected,0,2014-11-23
Cyprus,CY,urls,political,need_more_info,0,2014-11-23
Cyprus,CY,urls,political,pending,0,2014-11-23
Cyprus,CY,urls,political,complied,0,2014-11-23
Cyprus,CY,urls,political,rejected,3,2014-11-23
Cyprus,CY,urls,public_figure,need_more_info,0,2014-11-23
Cyprus,CY,urls,public_figure,pending,0,2014-11-23
Cyprus,CY,urls,public_figure,complied,0,2014-11-23
Cyprus,CY,urls,public_figure,rejected,0,2014-11-23
Cyprus,CY,urls,private_personal_info,need_more_info,119,2014-11-23
Cyprus,CY,urls,private_personal_info,pending,6,2014-11-23
Cyprus,CY,urls,private_personal_info,complied,146,2014-11-23
Cyprus,CY,urls,private_personal_info,rejected,153,2014-11-23
Cyprus,CY,urls,serious_crime,need_more_info,0,2014-11-23
Cyprus,CY,urls,serious_crime,pending,0,2014-11-23
Cyprus,CY,urls,serious_crime,complied,0,2014-11-23
Cyprus,CY,urls,serious_crime,rejected,0,2014-11-23
Czech Republic,CZ,requests,cp,need_more_info,0,2014-11-23
Czech Republic,CZ,requests,cp,pending,1,2014-11-23
Czech Republic,CZ,requests,cp,complied,0,2014-11-23
Czech Republic,CZ,requests,cp,rejected,1,2014-11-23
Czech Republic,CZ,requests,political,need_more_info,0,2014-11-23
Czech Republic,CZ,requests,political,pending,0,2014-11-23
Czech Republic,CZ,requests,political,complied,5,2014-11-23
Czech Republic,CZ,requests,political,rejected,4,2014-11-23
Czech Republic,CZ,requests,public_figure,need_more_info,3,2014-11-23
Czech Republic,CZ,requests,public_figure,pending,0,2014-11-23
Czech Republic,CZ,requests,public_figure,complied,5,2014-11-23
Czech Republic,CZ,requests,public_figure,rejected,11,2014-11-23
Czech Republic,CZ,requests,private_personal_info,need_more_info,219,2014-11-23
Czech Republic,CZ,requests,private_personal_info,pending,10,2014-11-23
Czech Republic,CZ,requests,private_personal_info,complied,751,2014-11-23
Czech Republic,CZ,requests,private_personal_info,rejected,666,2014-11-23
Czech Republic,CZ,requests,serious_crime,need_more_info,2,2014-11-23
Czech Republic,CZ,requests,serious_crime,pending,0,2014-11-23
Czech Republic,CZ,requests,serious_crime,complied,2,2014-11-23
Czech Republic,CZ,requests,serious_crime,rejected,3,2014-11-23
Czech Republic,CZ,urls,cp,need_more_info,0,2014-11-23
Czech Republic,CZ,urls,cp,pending,2,2014-11-23
Czech Republic,CZ,urls,cp,complied,0,2014-11-23
Czech Republic,CZ,urls,cp,rejected,10,2014-11-23
Czech Republic,CZ,urls,political,need_more_info,1,2014-11-23
Czech Republic,CZ,urls,political,pending,0,2014-11-23
Czech Republic,CZ,urls,political,complied,12,2014-11-23
Czech Republic,CZ,urls,political,rejected,40,2014-11-23
Czech Republic,CZ,urls,public_figure,need_more_info,9,2014-11-23
Czech Republic,CZ,urls,public_figure,pending,0,2014-11-23
Czech Republic,CZ,urls,public_figure,complied,10,2014-11-23
Czech Republic,CZ,urls,public_figure,rejected,265,2014-11-23
Czech Republic,CZ,urls,private_personal_info,need_more_info,742,2014-11-23
Czech Republic,CZ,urls,private_personal_info,pending,76,2014-11-23
Czech Republic,CZ,urls,private_personal_info,complied,2159,2014-11-23
Czech Republic,CZ,urls,private_personal_info,rejected,4012,2014-11-23
Czech Republic,CZ,urls,serious_crime,need_more_info,2,2014-11-23
Czech Republic,CZ,urls,serious_crime,pending,0,2014-11-23
Czech Republic,CZ,urls,serious_crime,complied,13,2014-11-23
Czech Republic,CZ,urls,serious_crime,rejected,6,2014-11-23
Germany,DE,requests,cp,need_more_info,12,2014-11-23
Germany,DE,requests,cp,pending,2,2014-11-23
Germany,DE,requests,cp,complied,27,2014-11-23
Germany,DE,requests,cp,rejected,42,2014-11-23
Germany,DE,requests,political,need_more_info,12,2014-11-23
Germany,DE,requests,political,pending,6,2014-11-23
Germany,DE,requests,political,complied,87,2014-11-23
Germany,DE,requests,political,rejected,129,2014-11-23
Germany,DE,requests,public_figure,need_more_info,14,2014-11-23
Germany,DE,requests,public_figure,pending,5,2014-11-23
Germany,DE,requests,public_figure,complied,80,2014-11-23
Germany,DE,requests,public_figure,rejected,206,2014-11-23
Germany,DE,requests,private_personal_info,need_more_info,2573,2014-11-23
Germany,DE,requests,private_personal_info,pending,585,2014-11-23
Germany,DE,requests,private_personal_info,complied,13814,2014-11-23
Germany,DE,requests,private_personal_info,rejected,7616,2014-11-23
Germany,DE,requests,serious_crime,need_more_info,21,2014-11-23
Germany,DE,requests,serious_crime,pending,5,2014-11-23
Germany,DE,requests,serious_crime,complied,36,2014-11-23
Germany,DE,requests,serious_crime,rejected,76,2014-11-23
Germany,DE,urls,cp,need_more_info,34,2014-11-23
Germany,DE,urls,cp,pending,2,2014-11-23
Germany,DE,urls,cp,complied,137,2014-11-23
Germany,DE,urls,cp,rejected,247,2014-11-23
Germany,DE,urls,political,need_more_info,34,2014-11-23
Germany,DE,urls,political,pending,20,2014-11-23
Germany,DE,urls,political,complied,258,2014-11-23
Germany,DE,urls,political,rejected,774,2014-11-23
Germany,DE,urls,public_figure,need_more_info,155,2014-11-23
Germany,DE,urls,public_figure,pending,213,2014-11-23
Germany,DE,urls,public_figure,complied,427,2014-11-23
Germany,DE,urls,public_figure,rejected,1557,2014-11-23
Germany,DE,urls,private_personal_info,need_more_info,10179,2014-11-23
Germany,DE,urls,private_personal_info,pending,2647,2014-11-23
Germany,DE,urls,private_personal_info,complied,44343,2014-11-23
Germany,DE,urls,private_personal_info,rejected,38737,2014-11-23
Germany,DE,urls,serious_crime,need_more_info,54,2014-11-23
Germany,DE,urls,serious_crime,pending,5,2014-11-23
Germany,DE,urls,serious_crime,complied,123,2014-11-23
Germany,DE,urls,serious_crime,rejected,492,2014-11-23
Denmark,DK,requests,cp,need_more_info,2,2014-11-23
Denmark,DK,requests,cp,pending,0,2014-11-23
Denmark,DK,requests,cp,complied,4,2014-11-23
Denmark,DK,requests,cp,rejected,6,2014-11-23
Denmark,DK,requests,political,need_more_info,2,2014-11-23
Denmark,DK,requests,political,pending,0,2014-11-23
Denmark,DK,requests,political,complied,1,2014-11-23
Denmark,DK,requests,political,rejected,9,2014-11-23
Denmark,DK,requests,public_figure,need_more_info,0,2014-11-23
Denmark,DK,requests,public_figure,pending,0,2014-11-23
Denmark,DK,requests,public_figure,complied,0,2014-11-23
Denmark,DK,requests,public_figure,rejected,2,2014-11-23
Denmark,DK,requests,private_personal_info,need_more_info,213,2014-11-23
Denmark,DK,requests,private_personal_info,pending,52,2014-11-23
Denmark,DK,requests,private_personal_info,complied,735,2014-11-23
Denmark,DK,requests,private_personal_info,rejected,523,2014-11-23
Denmark,DK,requests,serious_crime,need_more_info,3,2014-11-23
Denmark,DK,requests,serious_crime,pending,0,2014-11-23
Denmark,DK,requests,serious_crime,complied,4,2014-11-23
Denmark,DK,requests,serious_crime,rejected,18,2014-11-23
Denmark,DK,urls,cp,need_more_info,7,2014-11-23
Denmark,DK,urls,cp,pending,0,2014-11-23
Denmark,DK,urls,cp,complied,15,2014-11-23
Denmark,DK,urls,cp,rejected,89,2014-11-23
Denmark,DK,urls,political,need_more_info,2,2014-11-23
Denmark,DK,urls,political,pending,0,2014-11-23
Denmark,DK,urls,political,complied,3,2014-11-23
Denmark,DK,urls,political,rejected,45,2014-11-23
Denmark,DK,urls,public_figure,need_more_info,0,2014-11-23
Denmark,DK,urls,public_figure,pending,0,2014-11-23
Denmark,DK,urls,public_figure,complied,0,2014-11-23
Denmark,DK,urls,public_figure,rejected,9,2014-11-23
Denmark,DK,urls,private_personal_info,need_more_info,710,2014-11-23
Denmark,DK,urls,private_personal_info,pending,171,2014-11-23
Denmark,DK,urls,private_personal_info,complied,2038,2014-11-23
Denmark,DK,urls,private_personal_info,rejected,2441,2014-11-23
Denmark,DK,urls,serious_crime,need_more_info,4,2014-11-23
Denmark,DK,urls,serious_crime,pending,0,2014-11-23
Denmark,DK,urls,serious_crime,complied,9,2014-11-23
Denmark,DK,urls,serious_crime,rejected,52,2014-11-23
Estonia,EE,requests,cp,need_more_info,0,2014-11-23
Estonia,EE,requests,cp,pending,0,2014-11-23
Estonia,EE,requests,cp,complied,0,2014-11-23
Estonia,EE,requests,cp,rejected,1,2014-11-23
Estonia,EE,requests,political,need_more_info,2,2014-11-23
Estonia,EE,requests,political,pending,0,2014-11-23
Estonia,EE,requests,political,complied,5,2014-11-23
